order_id,order_date,customer_id,customer_name,segment,category,product,region,sales_channel,quantity,unit_price,discount,sales,cost,profit
ORD-10187,2024-12-01,CUST-0314,Customer 0314,Corporate,Home & Kitchen,Cookware Set,East,Marketplace,6,135.5,0.0,813.0,622.58,190.42
ORD-10188,2025-12-26,CUST-0289,Customer 0289,Home Office,Home & Kitchen,Vacuum Cleaner,North,Retail Store,5,229.89,0.1,1034.5,702.35,332.15
ORD-10189,2025-12-05,CUST-0323,Customer 0323,Home Office,Home & Kitchen,Lamp,South,Marketplace,1,44.66,0.15,37.96,33.73,4.23
ORD-10190,2024-06-23,CUST-0269,Customer 0269,Home Office,Electronics,Smartwatch,North,Online,7,197.37,0.0,1381.59,876.99,504.6
ORD-10191,2024-11-17,CUST-0215,Customer 0215,Home Office,Electronics,Smartwatch,West,Marketplace,3,190.29,0.1,513.78,356.37,157.41
ORD-10192,2025-06-15,CUST-0107,Customer 0107,Consumer,Electronics,Smartphone,West,Marketplace,6,496.76,0.2,2384.45,1625.93,758.52
ORD-10193,2025-11-23,CUST-0349,Customer 0349,Corporate,Office Supplies,Pen Set,East,Online,5,17.91,0.15,76.12,67.37,8.75
ORD-10194,2025-12-22,CUST-0107,Customer 0107,Home Office,Office Supplies,Pen Set,East,Retail Store,8,17.89,0.05,135.96,101.45,34.51
ORD-10195,2025-02-08,CUST-0177,Customer 0177,Consumer,Electronics,Smartwatch,East,Retail Store,3,155.27,0.05,442.52,391.35,51.17
ORD-10196,2024-08-07,CUST-0104,Customer 0104,Home Office,Office Supplies,Paper Pack,South,Online,5,26.47,0.15,112.5,67.28,45.22
ORD-10197,2025-10-15,CUST-0120,Customer 0120,Consumer,Electronics,Smartphone,South,Online,1,487.0,0.0,487.0,390.12,96.88
ORD-10198,2025-02-20,CUST-0335,Customer 0335,Corporate,Home & Kitchen,Cookware Set,East,Retail Store,8,146.32,0.1,1053.5,858.15,195.35
ORD-10199,2025-10-29,CUST-0294,Customer 0294,Consumer,Electronics,Laptop,South,Retail Store,4,803.7,0.15,2732.58,2316.18,416.4
ORD-10200,2025-02-10,CUST-0254,Customer 0254,Consumer,Furniture,Office Chair,North,Retail Store,3,170.8,0.2,409.92,358.32,51.6
ORD-10201,2024-12-09,CUST-0146,Customer 0146,Consumer,Home & Kitchen,Blender,West,Retail Store,8,75.97,0.2,486.21,351.47,134.74
ORD-10202,2024-12-04,CUST-0084,Customer 0084,Home Office,Furniture,Office Chair,East,Retail Store,8,139.08,0.2,890.11,547.57,342.54
ORD-10203,2024-06-28,CUST-0313,Customer 0313,Home Office,Home & Kitchen,Cookware Set,North,Online,7,140.64,0.1,886.03,514.21,371.82
ORD-10204,2024-11-27,CUST-0128,Customer 0128,Corporate,Furniture,Sofa,East,Retail Store,1,627.3,0.05,595.93,420.94,174.99
ORD-10205,2024-09-24,CUST-0335,Customer 0335,Corporate,Home & Kitchen,Blender,East,Online,6,69.07,0.2,331.54,259.84,71.7
ORD-10206,2025-12-07,CUST-0061,Customer 0061,Consumer,Fashion,Jacket,West,Online,5,93.09,0.05,442.18,277.11,165.07
ORD-10207,2025-03-01,CUST-0282,Customer 0282,Consumer,Fashion,Jacket,North,Marketplace,8,98.15,0.15,667.42,559.94,107.48
ORD-10208,2024-03-20,CUST-0289,Customer 0289,Consumer,Fashion,Jacket,South,Online,2,98.88,0.0,197.76,171.26,26.5
ORD-10209,2024-04-29,CUST-0349,Customer 0349,Home Office,Office Supplies,Paper Pack,West,Online,4,25.62,0.2,81.98,47.7,34.28
ORD-10210,2025-06-09,CUST-0213,Customer 0213,Corporate,Fashion,Jeans,North,Retail Store,8,47.7,0.15,324.36,230.89,93.47
ORD-10211,2024-08-11,CUST-0297,Customer 0297,Home Office,Office Supplies,Notebook,North,Online,2,11.73,0.0,23.46,18.65,4.81
ORD-10212,2024-10-20,CUST-0210,Customer 0210,Home Office,Fashion,T-Shirt,West,Retail Store,3,26.99,0.0,80.97,72.26,8.71
ORD-10213,2025-01-21,CUST-0193,Customer 0193,Consumer,Fashion,Sneakers,East,Online,2,125.32,0.2,200.51,171.66,28.85
ORD-10214,2025-06-25,CUST-0066,Customer 0066,Corporate,Furniture,Sofa,West,Marketplace,4,699.95,0.0,2799.8,2498.74,301.06
ORD-10215,2024-09-10,CUST-0236,Customer 0236,Home Office,Fashion,Jeans,North,Online,6,51.3,0.0,307.8,270.28,37.52
ORD-10216,2024-09-03,CUST-0106,Customer 0106,Home Office,Fashion,T-Shirt,North,Online,2,25.7,0.0,51.4,36.3,15.1
ORD-10217,2025-03-25,CUST-0120,Customer 0120,Consumer,Electronics,Smartwatch,East,Marketplace,4,160.57,0.0,642.28,576.59,65.69
ORD-10218,2024-08-30,CUST-0155,Customer 0155,Corporate,Home & Kitchen,Lamp,North,Marketplace,3,45.29,0.2,108.7,75.52,33.18
ORD-10219,2025-10-03,CUST-0348,Customer 0348,Home Office,Home & Kitchen,Cookware Set,West,Marketplace,7,139.82,0.15,831.93,740.67,91.26
ORD-10220,2025-02-22,CUST-0077,Customer 0077,Consumer,Office Supplies,Paper Pack,South,Retail Store,5,22.63,0.1,101.83,75.18,26.65
ORD-10221,2024-02-29,CUST-0288,Customer 0288,Consumer,Furniture,Sofa,East,Online,7,661.17,0.1,4165.37,2486.44,1678.93
ORD-10222,2025-04-05,CUST-0190,Customer 0190,Corporate,Office Supplies,Notebook,West,Marketplace,2,12.81,0.15,21.78,13.43,8.35
ORD-10223,2024-03-15,CUST-0097,Customer 0097,Corporate,Home & Kitchen,Blender,North,Online,4,68.45,0.1,246.42,213.76,32.66
ORD-10224,2025-05-05,CUST-0125,Customer 0125,Corporate,Furniture,Office Chair,West,Retail Store,4,168.68,0.1,607.25,451.33,155.92
ORD-10225,2024-11-11,CUST-0134,Customer 0134,Home Office,Home & Kitchen,Lamp,West,Retail Store,6,50.17,0.15,255.87,182.46,73.41
ORD-10226,2024-11-16,CUST-0212,Customer 0212,Consumer,Furniture,Bookshelf,East,Marketplace,1,133.11,0.15,113.14,91.58,21.56
ORD-10227,2024-10-29,CUST-0079,Customer 0079,Consumer,Home & Kitchen,Vacuum Cleaner,West,Marketplace,4,192.99,0.05,733.36,549.6,183.76
ORD-10228,2025-05-15,CUST-0329,Customer 0329,Consumer,Office Supplies,Pen Set,South,Marketplace,8,16.21,0.1,116.71,96.66,20.05
ORD-10229,2024-07-07,CUST-0278,Customer 0278,Home Office,Home & Kitchen,Vacuum Cleaner,North,Online,1,180.63,0.15,153.54,129.95,23.59
ORD-10230,2025-10-07,CUST-0119,Customer 0119,Corporate,Fashion,Jeans,East,Online,2,49.24,0.2,78.78,49.36,29.42
ORD-10231,2025-11-06,CUST-0250,Customer 0250,Consumer,Home & Kitchen,Vacuum Cleaner,East,Marketplace,1,212.03,0.0,212.03,147.14,64.89
ORD-10232,2025-05-29,CUST-0346,Customer 0346,Consumer,Office Supplies,Notebook,South,Online,7,10.59,0.0,74.13,43.27,30.86
ORD-10233,2024-12-28,CUST-0137,Customer 0137,Home Office,Home & Kitchen,Lamp,South,Marketplace,7,43.29,0.0,303.03,209.73,93.3
ORD-10234,2025-12-01,CUST-0042,Customer 0042,Corporate,Furniture,Bookshelf,North,Marketplace,1,116.59,0.0,116.59,79.52,37.07
ORD-10235,2024-03-25,CUST-0256,Customer 0256,Consumer,Electronics,Smartphone,North,Online,7,542.66,0.2,3038.9,2273.25,765.65
ORD-10236,2024-10-04,CUST-0024,Customer 0024,Home Office,Furniture,Sofa,North,Online,2,732.99,0.2,1172.78,1014.17,158.61
ORD-10237,2024-07-31,CUST-0301,Customer 0301,Corporate,Office Supplies,Notebook,South,Marketplace,3,13.16,0.2,31.58,27.64,3.94
ORD-10238,2025-11-24,CUST-0277,Customer 0277,Home Office,Furniture,Sofa,North,Marketplace,6,699.84,0.1,3779.14,2263.64,1515.5
ORD-10239,2024-04-10,CUST-0224,Customer 0224,Home Office,Office Supplies,Notebook,West,Retail Store,4,11.43,0.0,45.72,37.45,8.27
ORD-10240,2025-04-06,CUST-0252,Customer 0252,Consumer,Electronics,Headphones,West,Online,4,81.27,0.05,308.83,210.44,98.39
ORD-10241,2024-09-09,CUST-0038,Customer 0038,Home Office,Home & Kitchen,Lamp,South,Marketplace,2,40.33,0.05,76.63,61.23,15.4
ORD-10242,2025-01-04,CUST-0055,Customer 0055,Corporate,Fashion,Jacket,North,Online,2,101.96,0.0,203.92,143.9,60.02
ORD-10243,2025-03-17,CUST-0230,Customer 0230,Consumer,Electronics,Smartphone,East,Retail Store,7,428.94,0.0,3002.58,2023.35,979.23
ORD-10244,2025-02-27,CUST-0199,Customer 0199,Consumer,Electronics,Headphones,South,Marketplace,2,89.63,0.2,143.41,124.31,19.1
ORD-10245,2024-05-22,CUST-0138,Customer 0138,Corporate,Fashion,Jeans,East,Retail Store,5,54.89,0.05,260.73,149.17,111.56
ORD-10246,2024-03-19,CUST-0185,Customer 0185,Home Office,Office Supplies,Paper Pack,South,Retail Store,5,26.66,0.0,133.3,96.45,36.85
ORD-10247,2024-11-07,CUST-0004,Customer 0004,Corporate,Electronics,Smartphone,West,Retail Store,7,551.24,0.05,3665.75,2503.57,1162.18
ORD-10248,2024-11-03,CUST-0165,Customer 0165,Corporate,Fashion,Jeans,East,Marketplace,4,51.93,0.1,186.95,165.94,21.01
ORD-10249,2024-11-29,CUST-0193,Customer 0193,Consumer,Fashion,Jeans,South,Marketplace,5,52.77,0.1,237.47,208.08,29.39
ORD-10250,2025-04-17,CUST-0108,Customer 0108,Corporate,Home & Kitchen,Blender,West,Online,8,82.45,0.05,626.62,359.81,266.81
ORD-10251,2024-09-15,CUST-0338,Customer 0338,Corporate,Office Supplies,Printer,West,Marketplace,3,273.54,0.2,656.5,447.7,208.8
ORD-10252,2025-07-10,CUST-0019,Customer 0019,Home Office,Fashion,Sneakers,North,Online,6,123.05,0.2,590.64,435.84,154.8
ORD-10253,2024-06-19,CUST-0332,Customer 0332,Corporate,Furniture,Bookshelf,East,Retail Store,1,137.41,0.15,116.8,91.94,24.86
ORD-10254,2024-04-10,CUST-0133,Customer 0133,Home Office,Electronics,Laptop,South,Retail Store,4,805.54,0.15,2738.84,2041.25,697.59
ORD-10255,2025-04-19,CUST-0348,Customer 0348,Corporate,Office Supplies,Paper Pack,West,Online,3,28.73,0.05,81.88,58.87,23.01
ORD-10256,2024-12-22,CUST-0160,Customer 0160,Corporate,Electronics,Smartphone,West,Online,6,542.64,0.1,2930.26,2146.09,784.17
ORD-10257,2024-11-22,CUST-0035,Customer 0035,Corporate,Fashion,Sneakers,North,Marketplace,5,120.24,0.0,601.2,354.88,246.32
ORD-10258,2025-06-12,CUST-0090,Customer 0090,Consumer,Furniture,Desk,West,Marketplace,3,223.95,0.05,638.26,565.15,73.11
ORD-10259,2025-10-17,CUST-0337,Customer 0337,Consumer,Furniture,Desk,West,Marketplace,7,188.93,0.1,1190.26,910.47,279.79
ORD-10260,2024-01-05,CUST-0110,Customer 0110,Consumer,Fashion,Sneakers,North,Marketplace,4,118.33,0.05,449.65,374.58,75.07
ORD-10261,2024-11-29,CUST-0101,Customer 0101,Home Office,Furniture,Bookshelf,East,Marketplace,8,111.44,0.0,891.52,759.51,132.01
ORD-10262,2025-08-24,CUST-0059,Customer 0059,Home Office,Fashion,Sneakers,East,Marketplace,6,121.4,0.05,691.98,530.11,161.87
ORD-10263,2025-11-19,CUST-0069,Customer 0069,Corporate,Home & Kitchen,Blender,South,Marketplace,6,69.12,0.0,414.72,245.07,169.65
ORD-10264,2025-09-02,CUST-0071,Customer 0071,Home Office,Fashion,Sneakers,South,Marketplace,7,99.63,0.1,627.67,484.83,142.84
ORD-10265,2024-10-22,CUST-0072,Customer 0072,Corporate,Furniture,Sofa,North,Retail Store,3,716.69,0.05,2042.57,1566.23,476.34
ORD-10266,2025-01-28,CUST-0288,Customer 0288,Corporate,Furniture,Desk,West,Online,8,232.19,0.1,1671.77,1162.67,509.1
ORD-10267,2024-08-13,CUST-0150,Customer 0150,Corporate,Electronics,Laptop,West,Marketplace,1,688.09,0.05,653.69,425.57,228.12
ORD-10268,2025-08-09,CUST-0059,Customer 0059,Consumer,Home & Kitchen,Blender,West,Marketplace,5,82.27,0.15,349.65,237.2,112.45
ORD-10269,2024-04-14,CUST-0335,Customer 0335,Corporate,Furniture,Sofa,East,Online,4,723.09,0.05,2747.74,1542.25,1205.49
ORD-10270,2024-08-30,CUST-0108,Customer 0108,Home Office,Fashion,T-Shirt,South,Online,6,25.83,0.2,123.98,86.77,37.21
ORD-10271,2025-08-06,CUST-0180,Customer 0180,Home Office,Furniture,Office Chair,East,Retail Store,5,151.74,0.15,644.89,427.74,217.15
ORD-10272,2025-06-10,CUST-0348,Customer 0348,Consumer,Home & Kitchen,Lamp,East,Marketplace,2,51.25,0.0,102.5,84.56,17.94
ORD-10273,2024-09-12,CUST-0075,Customer 0075,Corporate,Furniture,Desk,South,Marketplace,6,237.26,0.0,1423.56,1119.89,303.67
ORD-10274,2025-01-19,CUST-0232,Customer 0232,Corporate,Office Supplies,Paper Pack,East,Marketplace,2,27.21,0.2,43.54,35.66,7.88
ORD-10275,2025-05-14,CUST-0168,Customer 0168,Home Office,Office Supplies,Paper Pack,East,Online,1,21.95,0.2,17.56,15.63,1.93
ORD-10276,2024-08-11,CUST-0220,Customer 0220,Corporate,Home & Kitchen,Vacuum Cleaner,South,Marketplace,4,195.42,0.1,703.51,590.89,112.62
ORD-10277,2025-11-29,CUST-0025,Customer 0025,Consumer,Fashion,Jacket,North,Online,1,93.41,0.0,93.41,78.73,14.68
ORD-10278,2024-01-01,CUST-0220,Customer 0220,Corporate,Fashion,Sneakers,South,Retail Store,4,123.51,0.2,395.23,339.4,55.83
ORD-10279,2024-09-13,CUST-0043,Customer 0043,Corporate,Electronics,Headphones,East,Marketplace,6,89.69,0.2,430.51,261.72,168.79
ORD-10280,2025-11-02,CUST-0047,Customer 0047,Home Office,Furniture,Sofa,South,Marketplace,2,594.12,0.0,1188.24,685.95,502.29
ORD-10281,2024-01-09,CUST-0176,Customer 0176,Consumer,Fashion,T-Shirt,West,Online,2,26.46,0.1,47.63,34.16,13.47
ORD-10282,2024-11-16,CUST-0189,Customer 0189,Consumer,Electronics,Laptop,South,Online,5,723.61,0.0,3618.05,3019.91,598.14
ORD-10283,2025-09-16,CUST-0333,Customer 0333,Home Office,Home & Kitchen,Blender,South,Retail Store,3,71.65,0.1,193.46,120.83,72.63
ORD-10284,2024-08-10,CUST-0045,Customer 0045,Corporate,Home & Kitchen,Vacuum Cleaner,East,Retail Store,2,225.9,0.0,451.8,341.72,110.08
ORD-10285,2024-09-10,CUST-0142,Customer 0142,Home Office,Office Supplies,Printer,East,Marketplace,2,284.49,0.0,568.98,432.43,136.55
ORD-10286,2024-07-29,CUST-0266,Customer 0266,Consumer,Electronics,Headphones,West,Retail Store,4,77.4,0.2,247.68,192.24,55.44
ORD-10287,2025-05-26,CUST-0327,Customer 0327,Corporate,Electronics,Smartphone,East,Online,2,558.31,0.15,949.13,526.03,423.1
ORD-10288,2025-01-09,CUST-0280,Customer 0280,Consumer,Fashion,Sneakers,North,Online,3,125.0,0.1,337.5,276.62,60.88
ORD-10289,2024-02-10,CUST-0031,Customer 0031,Corporate,Office Supplies,Printer,West,Marketplace,7,262.06,0.15,1559.26,1246.5,312.76
ORD-10290,2025-10-17,CUST-0275,Customer 0275,Consumer,Fashion,T-Shirt,South,Marketplace,3,21.88,0.05,62.36,36.02,26.34
ORD-10291,2025-08-23,CUST-0325,Customer 0325,Consumer,Office Supplies,Paper Pack,North,Online,2,26.49,0.05,50.33,40.54,9.79
ORD-10292,2024-04-28,CUST-0233,Customer 0233,Consumer,Electronics,Smartwatch,North,Online,1,188.97,0.05,179.52,140.08,39.44
ORD-10293,2024-06-16,CUST-0255,Customer 0255,Corporate,Furniture,Office Chair,South,Retail Store,6,150.78,0.15,768.98,644.31,124.67
ORD-10294,2024-04-30,CUST-0016,Customer 0016,Home Office,Furniture,Bookshelf,North,Retail Store,6,111.79,0.1,603.67,345.51,258.16
ORD-10295,2024-02-26,CUST-0256,Customer 0256,Home Office,Fashion,Jacket,North,Online,3,80.75,0.05,230.14,188.87,41.27
ORD-10296,2024-02-15,CUST-0007,Customer 0007,Consumer,Home & Kitchen,Blender,South,Online,4,74.36,0.0,297.44,203.46,93.98
ORD-10297,2024-08-17,CUST-0165,Customer 0165,Consumer,Home & Kitchen,Vacuum Cleaner,East,Online,4,236.2,0.1,850.32,562.89,287.43
ORD-10298,2024-07-02,CUST-0115,Customer 0115,Corporate,Home & Kitchen,Blender,East,Retail Store,1,65.3,0.1,58.77,41.89,16.88
ORD-10299,2024-01-09,CUST-0189,Customer 0189,Home Office,Electronics,Smartwatch,South,Retail Store,4,183.45,0.05,697.11,457.56,239.55
ORD-10300,2024-07-19,CUST-0280,Customer 0280,Consumer,Office Supplies,Paper Pack,East,Marketplace,4,21.3,0.0,85.2,59.09,26.11
ORD-10301,2024-01-02,CUST-0337,Customer 0337,Home Office,Electronics,Headphones,South,Retail Store,7,85.45,0.2,478.52,280.6,197.92
ORD-10302,2024-05-25,CUST-0144,Customer 0144,Home Office,Fashion,T-Shirt,West,Marketplace,2,28.16,0.0,56.32,48.66,7.66
ORD-10303,2024-03-27,CUST-0298,Customer 0298,Consumer,Office Supplies,Paper Pack,North,Retail Store,2,22.25,0.15,37.82,31.65,6.17
ORD-10304,2024-10-25,CUST-0134,Customer 0134,Corporate,Furniture,Desk,West,Retail Store,6,233.25,0.1,1259.55,1016.93,242.62
ORD-10305,2024-07-26,CUST-0070,Customer 0070,Corporate,Furniture,Office Chair,West,Online,2,132.25,0.0,264.5,187.09,77.41
ORD-10306,2024-07-31,CUST-0232,Customer 0232,Consumer,Home & Kitchen,Lamp,East,Marketplace,5,41.83,0.1,188.23,111.43,76.8
ORD-10307,2024-08-08,CUST-0168,Customer 0168,Corporate,Home & Kitchen,Blender,North,Marketplace,3,79.75,0.0,239.25,212.68,26.57
ORD-10308,2024-06-27,CUST-0016,Customer 0016,Consumer,Office Supplies,Pen Set,West,Online,7,18.3,0.1,115.29,85.61,29.68
ORD-10309,2024-01-13,CUST-0032,Customer 0032,Home Office,Furniture,Office Chair,North,Marketplace,4,136.42,0.0,545.68,376.63,169.05
ORD-10310,2024-03-17,CUST-0012,Customer 0012,Consumer,Home & Kitchen,Lamp,North,Retail Store,2,50.43,0.0,100.86,71.13,29.73
ORD-10311,2025-04-17,CUST-0026,Customer 0026,Corporate,Electronics,Laptop,North,Retail Store,3,734.96,0.15,1874.15,1505.97,368.18
ORD-10312,2024-12-28,CUST-0110,Customer 0110,Consumer,Fashion,Jeans,South,Marketplace,3,51.37,0.05,146.4,125.79,20.61
ORD-10313,2025-02-25,CUST-0282,Customer 0282,Corporate,Office Supplies,Paper Pack,South,Marketplace,8,21.91,0.0,175.28,119.9,55.38
ORD-10314,2025-10-07,CUST-0279,Customer 0279,Home Office,Home & Kitchen,Cookware Set,West,Retail Store,1,151.84,0.1,136.66,92.34,44.32
ORD-10315,2025-02-01,CUST-0139,Customer 0139,Corporate,Home & Kitchen,Lamp,North,Retail Store,3,42.55,0.0,127.65,79.99,47.66
ORD-10316,2025-08-21,CUST-0120,Customer 0120,Home Office,Home & Kitchen,Lamp,North,Online,3,41.6,0.0,124.8,79.17,45.63
ORD-10317,2024-12-29,CUST-0089,Customer 0089,Home Office,Home & Kitchen,Vacuum Cleaner,East,Marketplace,3,215.83,0.0,647.49,538.82,108.67
ORD-10318,2025-08-04,CUST-0289,Customer 0289,Corporate,Electronics,Headphones,East,Online,3,90.76,0.15,231.44,195.07,36.37
ORD-10319,2024-04-02,CUST-0029,Customer 0029,Consumer,Fashion,T-Shirt,East,Marketplace,4,22.89,0.15,77.83,57.15,20.68
ORD-10320,2024-12-14,CUST-0091,Customer 0091,Consumer,Furniture,Desk,North,Marketplace,6,188.45,0.0,1130.7,854.03,276.67
ORD-10321,2025-01-17,CUST-0340,Customer 0340,Consumer,Office Supplies,Notebook,South,Marketplace,7,10.56,0.15,62.83,41.19,21.64
ORD-10322,2025-10-26,CUST-0163,Customer 0163,Home Office,Fashion,Sneakers,East,Online,3,125.47,0.2,301.13,238.72,62.41
ORD-10323,2025-01-22,CUST-0158,Customer 0158,Home Office,Home & Kitchen,Cookware Set,West,Marketplace,5,126.46,0.0,632.3,348.16,284.14
ORD-10324,2025-09-08,CUST-0163,Customer 0163,Consumer,Electronics,Smartphone,East,Marketplace,4,509.83,0.2,1631.46,1432.16,199.3
ORD-10325,2024-12-21,CUST-0164,Customer 0164,Home Office,Electronics,Smartphone,East,Retail Store,3,557.8,0.2,1338.72,777.87,560.85
ORD-10326,2024-08-02,CUST-0128,Customer 0128,Consumer,Electronics,Headphones,North,Retail Store,2,74.16,0.05,140.9,82.82,58.08
ORD-10327,2024-06-19,CUST-0212,Customer 0212,Corporate,Fashion,Sneakers,South,Online,8,105.09,0.1,756.65,515.56,241.09
ORD-10328,2024-02-04,CUST-0151,Customer 0151,Corporate,Fashion,T-Shirt,South,Retail Store,1,23.21,0.05,22.05,12.94,9.11
ORD-10329,2025-07-14,CUST-0048,Customer 0048,Home Office,Furniture,Office Chair,North,Retail Store,6,171.84,0.15,876.38,755.99,120.39
ORD-10330,2024-06-09,CUST-0028,Customer 0028,Home Office,Furniture,Sofa,East,Marketplace,2,592.58,0.05,1125.9,694.11,431.79
ORD-10331,2024-08-31,CUST-0050,Customer 0050,Consumer,Office Supplies,Pen Set,North,Retail Store,1,18.39,0.1,16.55,13.97,2.58
ORD-10332,2024-03-30,CUST-0151,Customer 0151,Home Office,Electronics,Smartwatch,East,Online,8,158.24,0.0,1265.92,787.95,477.97
ORD-10333,2024-11-11,CUST-0204,Customer 0204,Home Office,Fashion,T-Shirt,West,Online,8,27.96,0.1,201.31,129.39,71.92
ORD-10334,2025-01-13,CUST-0096,Customer 0096,Consumer,Office Supplies,Paper Pack,East,Marketplace,8,23.22,0.0,185.76,132.4,53.36
ORD-10335,2025-12-14,CUST-0342,Customer 0342,Corporate,Electronics,Smartphone,South,Marketplace,2,525.22,0.0,1050.44,874.87,175.57
ORD-10336,2025-06-19,CUST-0215,Customer 0215,Consumer,Electronics,Smartwatch,West,Marketplace,8,200.61,0.15,1364.15,977.68,386.47
ORD-10337,2024-05-03,CUST-0230,Customer 0230,Consumer,Electronics,Smartphone,North,Retail Store,3,570.82,0.0,1712.46,1426.41,286.05
ORD-10338,2024-07-25,CUST-0322,Customer 0322,Consumer,Electronics,Smartwatch,North,Retail Store,3,166.93,0.15,425.67,369.81,55.86
ORD-10339,2025-07-19,CUST-0167,Customer 0167,Home Office,Home & Kitchen,Vacuum Cleaner,West,Online,5,207.36,0.15,881.28,754.12,127.16
ORD-10340,2024-05-31,CUST-0291,Customer 0291,Corporate,Fashion,Jeans,East,Retail Store,2,56.03,0.0,112.06,65.59,46.47
ORD-10341,2025-11-01,CUST-0249,Customer 0249,Home Office,Office Supplies,Paper Pack,West,Online,8,22.54,0.0,180.32,124.61,55.71
ORD-10342,2025-12-08,CUST-0122,Customer 0122,Corporate,Fashion,Jacket,North,Retail Store,1,89.33,0.2,71.46,46.02,25.44
ORD-10343,2024-10-14,CUST-0252,Customer 0252,Corporate,Office Supplies,Pen Set,East,Retail Store,2,16.03,0.0,32.06,28.56,3.5
ORD-10344,2024-07-11,CUST-0227,Customer 0227,Corporate,Fashion,T-Shirt,North,Marketplace,4,26.81,0.1,96.52,78.74,17.78
ORD-10345,2024-11-14,CUST-0260,Customer 0260,Home Office,Furniture,Office Chair,North,Online,7,162.62,0.0,1138.34,834.97,303.37
ORD-10346,2024-02-29,CUST-0128,Customer 0128,Consumer,Furniture,Desk,East,Retail Store,1,190.34,0.1,171.31,115.83,55.48
ORD-10347,2025-10-12,CUST-0064,Customer 0064,Consumer,Fashion,Sneakers,West,Marketplace,1,105.79,0.0,105.79,80.18,25.61
ORD-10348,2024-12-18,CUST-0084,Customer 0084,Consumer,Home & Kitchen,Lamp,West,Online,5,49.47,0.2,197.88,115.09,82.79
ORD-10349,2024-08-14,CUST-0332,Customer 0332,Home Office,Furniture,Desk,North,Marketplace,4,200.64,0.2,642.05,499.55,142.5
ORD-10350,2024-05-15,CUST-0332,Customer 0332,Home Office,Electronics,Smartwatch,East,Marketplace,3,196.25,0.15,500.44,314.44,186.0
ORD-10351,2025-01-20,CUST-0179,Customer 0179,Home Office,Office Supplies,Paper Pack,West,Marketplace,8,22.89,0.05,173.96,114.07,59.89
ORD-10352,2025-06-07,CUST-0340,Customer 0340,Corporate,Electronics,Laptop,North,Retail Store,6,783.15,0.15,3994.06,3048.14,945.92
ORD-10353,2024-10-10,CUST-0328,Customer 0328,Home Office,Electronics,Headphones,East,Online,6,74.27,0.05,423.34,338.2,85.14
ORD-10354,2024-02-28,CUST-0308,Customer 0308,Consumer,Furniture,Desk,West,Retail Store,7,208.09,0.2,1165.3,697.99,467.31
ORD-10355,2025-02-18,CUST-0199,Customer 0199,Consumer,Office Supplies,Paper Pack,East,Marketplace,1,26.56,0.15,22.58,16.94,5.64
ORD-10356,2025-11-18,CUST-0184,Customer 0184,Consumer,Furniture,Sofa,East,Online,5,716.42,0.0,3582.1,3069.05,513.05
ORD-10357,2024-09-21,CUST-0287,Customer 0287,Consumer,Fashion,Jeans,East,Online,3,61.59,0.2,147.82,115.16,32.66
ORD-10358,2024-12-05,CUST-0191,Customer 0191,Corporate,Office Supplies,Paper Pack,North,Marketplace,5,23.46,0.15,99.71,84.55,15.16
ORD-10359,2025-04-28,CUST-0100,Customer 0100,Consumer,Home & Kitchen,Blender,South,Online,2,72.34,0.2,115.74,75.74,40.0
